,fornecedor_punido,qtd_media,Socio Laranja,Valor Total Homologado em 2017,Micro Empresa,Não Informado,Pequena Empresa,qtd_subclasses_cnae,Qtd dias inferior a 30,qtd_fornecedores,socio_com_ceis,VALIDO,prob_loja
7843,True,32.0,0.0,14417.04,0,0,0,48.0,0.0,1.0,0.0,243.0,0.9173891544342041
7844,True,26.0,0.0,285910.0,1,0,0,15.0,0.0,1.0,0.0,7.0,0.9999745488166809
7845,True,1.0,0.0,2999626.255,0,0,0,23.0,0.0,1.0,0.0,149.0,0.02882717363536358
7846,True,19.0,0.0,14590.0,0,0,0,19.0,0.0,2.0,0.0,87.0,0.7530774474143982
7847,True,31.5,0.0,108446.38,0,0,1,8.0,0.0,1.0,0.0,89.0,1.0
7848,False,1.0,0.0,1800.0,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0009085524943657219
7849,False,57.5,40.0,479989.44,0,0,1,2.0,0.0,1.0,0.0,5.0,1.0
7850,True,7.0,0.0,25000.0,0,0,1,5.0,0.0,1.0,0.0,22.0,0.00791934598237276
7851,False,3.0,0.0,35918.32,0,0,1,4.0,0.0,1.0,0.0,21.0,0.9855824708938599
7852,False,207.0,0.0,2060510.57,1,0,0,8.0,0.0,1.0,0.0,20.0,0.9922330975532532
7853,True,17.0,0.0,1323156.0951,0,0,1,16.0,0.0,1.0,0.0,74.0,0.9989407658576965
7854,False,3.5,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,5.0,0.9900494813919067
7855,False,17.0,0.0,100000.0,0,0,0,12.0,0.0,1.0,0.0,53.0,0.32109999656677246
7856,False,39.0,0.0,160000.0,0,0,0,6.0,0.0,1.0,0.0,1.0,0.09612419456243515
7857,False,24.0,0.0,4638307.6,0,0,0,3.0,0.0,1.0,0.0,14.0,0.9999982714653015
7858,False,27.5,0.0,694251.24,0,0,0,4.0,0.0,1.0,0.0,53.0,0.9999431371688843
7859,True,2.5,7.0,149701.05,0,0,1,4.0,0.0,1.0,0.0,25.0,0.9982329607009888
7860,True,1864.0,0.0,29200000.0,0,0,0,13.0,0.0,1.0,0.0,165.0,0.08040463179349899
7861,False,20.5,0.0,45091.0,0,0,1,8.0,0.0,1.0,0.0,111.0,0.9542068839073181
7862,True,231.0,6.0,541581.0,0,0,0,3.0,0.0,1.0,0.0,10.0,0.9902920126914978
7863,True,17.0,0.0,11204047.81,0,0,0,7.0,0.0,1.0,0.0,83.0,0.08474905043840408
7864,False,308.0,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.08474905043840408
7865,False,19.0,0.0,66882.3,0,0,1,4.0,0.0,1.0,0.0,12.0,0.9990681409835815
7866,False,8.0,0.0,4739518.38,0,0,1,38.0,0.0,1.0,0.0,42.0,0.00023080823302734643
7867,False,4.5,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.0259222611784935
7868,True,84.5,23.0,70114.5,0,0,1,8.0,0.0,1.0,0.0,98.0,0.00011380723299225792
7869,False,17.0,0.0,277749.85,0,0,0,3.0,0.0,1.0,0.0,4.0,0.005235664080828428
7870,True,2.5,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,2.0,0.006572114769369364
7871,False,888.5,0.0,74634.36,0,0,0,13.0,0.0,1.0,0.0,27.0,0.8951352834701538
7872,True,9.5,0.0,2961.5,1,0,0,10.0,0.0,1.0,0.0,91.0,1.0
7873,True,295.0,5.0,0.0,1,0,0,51.0,0.0,1.0,0.0,65.0,0.29819783568382263
7874,False,12.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.8060958385467529
7875,False,2.0,64.0,0.0,0,0,1,13.0,0.0,1.0,0.0,9.0,0.023907314985990524
7876,True,195.0,0.0,14103836.5,0,0,0,23.0,0.0,1.0,0.0,45.0,0.9624130725860596
7877,True,17.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.22899413108825684
7878,True,9.0,4.0,2735.0,1,0,0,1.0,0.0,1.0,0.0,11.0,0.9999996423721313
7879,True,67.5,0.0,2224809.21,0,0,1,6.0,0.0,1.0,0.0,36.0,0.9993603825569153
7880,False,17.0,3.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,4.0,0.9974400401115417
7881,False,17.0,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,5.0,1.0
7882,False,17.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.37239372730255127
7883,False,29.0,0.0,0.0,0,0,0,5.0,0.0,1.0,0.0,19.0,0.9986048936843872
7884,False,10.0,4.0,5656942.22,0,0,1,6.0,0.0,1.0,0.0,145.0,0.18848244845867157
7885,True,135.5,0.0,334066.8,0,0,0,19.0,0.0,1.0,0.0,96.0,1.0
7886,False,3.0,0.0,6200.0,1,0,0,5.0,0.0,1.0,0.0,2.0,0.1782740205526352
7887,False,4.0,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,0.0,0.00024612745619378984
7888,False,572.5,6.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.999376118183136
7889,True,141.0,13.0,0.0,0,0,0,4.0,0.0,1.0,0.0,27.0,0.0002176996204070747
7890,False,4.0,0.0,9136.32,0,1,0,5.0,0.0,1.0,0.0,3.0,0.9765893816947937
7891,False,17.0,0.0,0.0,1,0,0,22.0,0.0,1.0,0.0,15.0,0.6483706831932068
7892,True,19.5,0.0,1175760.0,0,0,0,14.0,0.0,1.0,0.0,122.0,0.050931427627801895
7893,False,5.5,3.0,100000.0,0,0,0,7.0,0.0,1.0,0.0,2.0,0.8643833994865417
7894,True,1.0,0.0,2661301.36,0,0,0,7.0,0.0,1.0,0.0,36.0,0.9914056658744812
7895,True,369.5,0.0,100000.0,0,0,0,10.0,0.0,1.0,0.0,25.0,0.9977946281433105
7896,True,34.0,0.0,470653.22,0,0,1,5.0,0.0,1.0,0.0,4.0,0.005830658134073019
7897,True,17.0,0.0,686116.86,1,0,0,16.0,0.0,1.0,0.0,281.0,1.0
7898,True,14.0,11.0,5026769.65,0,0,1,93.0,0.0,1.0,1.0,169.0,0.00037321235868148506
7899,True,9.0,0.0,150000.0,1,0,0,6.0,0.0,1.0,0.0,1.0,0.06159199774265289
7900,False,34.5,23.0,10476.39,0,0,1,12.0,0.0,1.0,0.0,42.0,0.5337823033332825
7901,False,24.5,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,6.0,0.9615573287010193
7902,True,98.0,15.0,5015942.22,0,0,0,1.0,0.0,2.0,0.0,9.0,0.002446978585794568
7903,False,3.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,7.0,0.997797966003418
7904,True,7.0,13.0,817063.85,1,0,0,28.0,0.0,1.0,0.0,182.0,1.0
7905,True,24.0,0.0,3141679.96,0,0,0,10.0,0.0,1.0,0.0,25.0,1.0
7906,False,264.0,0.0,12952.73,0,0,0,12.0,0.0,1.0,0.0,49.0,0.03781032934784889
7907,False,51.5,0.0,100000.0,0,0,0,12.0,0.0,1.0,0.0,12.0,0.001309950021095574
7908,False,12.5,0.0,41480.0,1,0,0,2.0,0.0,1.0,0.0,27.0,0.9999998807907104
7909,True,1.0,14.0,355463.33,0,0,1,16.0,0.0,1.0,0.0,133.0,0.0013527276460081339
7910,False,196.0,0.0,6383341.36,0,0,0,2.0,0.0,1.0,0.0,5.0,1.0
7911,False,17.0,13.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.14753523468971252
7912,False,365.0,27.0,0.0,0,0,0,41.0,0.0,1.0,0.0,18.0,0.9990853071212769
7913,True,12.0,11.0,1346920.83,0,0,1,12.0,0.0,1.0,0.0,15.0,0.970890462398529
7914,True,11.0,0.0,0.0,1,0,0,20.0,0.0,1.0,0.0,72.0,1.0
7915,True,1.5,0.0,2400379.0,1,0,0,5.0,0.0,1.0,0.0,61.0,0.3820500075817108
7916,False,4.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.39880043268203735
7917,False,9.5,8.0,100000.0,0,0,0,34.0,0.0,1.0,0.0,14.0,0.17191030085086823
7918,False,17.0,0.0,4299.0,0,0,1,3.0,0.0,1.0,0.0,37.0,0.6676381826400757
7919,False,49.0,0.0,9185.0,0,0,1,2.0,0.0,3.0,0.0,8.0,1.0
7920,True,342.0,0.0,71798.6,0,0,0,8.0,0.0,1.0,0.0,56.0,0.14283624291419983
7921,False,11.5,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,21.0,0.026006434112787247
7922,True,16.0,0.0,0.0,0,0,1,6.0,0.0,1.0,0.0,37.0,1.0
7923,True,26.0,0.0,333415.0,1,0,0,5.0,0.0,2.0,0.0,16.0,0.9443075656890869
7924,True,11.5,0.0,362359.46,1,0,0,12.0,0.0,1.0,0.0,104.0,0.9999998211860657
7925,False,5.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.0011595638934522867
7926,False,37.5,0.0,1182914.0,0,0,0,19.0,0.0,1.0,0.0,74.0,0.008928590454161167
7927,True,1.5,0.0,0.0,0,0,1,2.0,0.0,1.0,0.0,36.0,0.9999684691429138
7928,True,11.5,1.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,18.0,1.0
7929,False,7.0,0.0,53650.0,1,0,0,9.0,0.0,1.0,0.0,51.0,0.25147244334220886
7930,True,14.5,3.0,10734.6,0,0,1,20.0,0.0,1.0,0.0,115.0,0.9999991059303284
7931,False,5.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,1.0
7932,False,12.0,43.0,292817.6,0,0,1,15.0,0.0,1.0,0.0,28.0,0.9920317530632019
7933,True,26.5,13.0,0.0,1,0,0,5.0,0.0,1.0,0.0,14.0,0.0020851625595241785
7934,False,5.0,0.0,100000.0,0,0,0,8.0,0.0,1.0,0.0,10.0,0.7210218906402588
7935,True,17.0,8.0,100000.0,0,0,0,8.0,0.0,1.0,0.0,49.0,0.991640031337738
7936,False,12.0,0.0,5916.0,0,1,0,3.0,0.0,1.0,0.0,1.0,0.9999949932098389
7937,False,66.0,38.0,100000.0,0,0,0,7.0,0.0,1.0,0.0,8.0,0.9991525411605835
7938,False,98.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,5.0,0.9957973957061768
7939,False,3.0,0.0,120000.0,0,0,1,5.0,0.0,1.0,0.0,5.0,0.9999645352363586
7940,False,21.5,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,2.0,0.9999990463256836
7941,True,17.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.9413690567016602
7942,False,5.5,9.0,821.66,1,0,0,5.0,0.0,2.0,0.0,0.0,0.23643812537193298
7943,False,8.0,8.0,1249049.65,0,0,1,7.0,0.0,1.0,0.0,2.0,0.010145571082830429
7944,False,115.5,0.0,2777947.81,0,0,1,31.0,0.0,1.0,0.0,45.0,0.09097152948379517
7945,False,14.5,4.0,2094491.24,0,0,1,32.0,0.0,1.0,0.0,78.0,0.4125954210758209
7946,True,24.0,0.0,390078.77,0,0,1,5.0,0.0,1.0,0.0,43.0,0.9999999403953552
7947,False,491.0,0.0,100000.0,0,0,0,5.0,0.0,2.0,0.0,2.0,0.9998718500137329
7948,False,4.5,0.0,100000.0,0,0,0,7.0,0.0,2.0,0.0,25.0,0.7841429710388184
7949,False,1452.0,0.0,0.0,0,0,0,5.0,0.0,1.0,0.0,8.0,0.08884742856025696
7950,False,2.5,3.0,100000.0,0,0,0,10.0,0.0,1.0,0.0,2.0,0.9963462352752686
7951,False,61.0,0.0,7600.0,0,0,0,13.0,0.0,1.0,0.0,12.0,0.00011324063962092623
7952,False,2.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.999999463558197
7953,False,8.5,0.0,0.0,0,0,1,6.0,0.0,2.0,0.0,7.0,0.08237718790769577
7954,False,17.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,1.0
7955,False,8.5,0.0,359.9,0,0,1,8.0,0.0,1.0,0.0,15.0,0.9999822974205017
7956,True,15.5,0.0,2882359.95,0,0,0,10.0,0.0,1.0,0.0,77.0,0.9987400770187378
7957,True,675.5,1.0,0.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.0017476660432294011
7958,True,1946.5,2.0,2566286.41,0,0,0,5.0,0.0,1.0,0.0,5.0,0.8628848195075989
7959,False,17.0,4.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.09790398925542831
7960,False,21.5,13.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,2.0,0.9999992847442627
7961,False,9.5,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,4.0,0.0008687020745128393
7962,False,13.0,0.0,208000000.0,0,0,0,3.0,0.0,1.0,0.0,3.0,0.9996278285980225
7963,False,1.0,0.0,605700.0,0,1,0,3.0,0.0,1.0,0.0,9.0,0.0005496515077538788
7964,True,8.5,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,33.0,0.15380829572677612
7965,True,17.0,0.0,1156664.94,1,0,0,5.0,0.0,1.0,0.0,55.0,0.9982274174690247
7966,False,44.0,0.0,7705.8,0,0,1,5.0,0.0,1.0,0.0,13.0,1.0
7967,False,9.5,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,1.0,0.15360455214977264
7968,False,10.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.023695748299360275
7969,False,19.5,0.0,50098.0,1,0,0,1.0,0.0,1.0,0.0,2.0,0.9999969601631165
7970,False,2.5,0.0,3473.26,0,0,1,4.0,0.0,1.0,0.0,85.0,0.9995468258857727
7971,False,4.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,2.0,0.5030560493469238
7972,False,17.0,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.9956051707267761
7973,True,9.5,0.0,2265411.14,1,0,0,2.0,0.0,1.0,0.0,45.0,0.9989197850227356
7974,True,29.5,0.0,0.0,1,0,0,10.0,0.0,1.0,0.0,91.0,0.9990838766098022
7975,False,3.0,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,0.0,0.9630078673362732
7976,True,36.0,0.0,0.0,0,0,0,6.0,0.0,1.0,0.0,60.0,0.9999800324440002
7977,False,15.5,12.0,100000.0,0,0,0,9.0,0.0,1.0,0.0,2.0,0.02641354687511921
7978,False,30.0,0.0,362646.0,0,0,1,28.0,0.0,1.0,0.0,215.0,0.9999958872795105
7979,False,575.0,16.0,100000.0,0,0,0,16.0,0.0,1.0,0.0,9.0,9.709577716421336e-05
7980,False,83.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.9959306716918945
7981,False,19.5,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,11.0,0.2205827832221985
7982,False,68.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,5.0,0.043097663670778275
7983,True,6.0,13.0,0.0,0,0,0,49.0,0.0,1.0,0.0,62.0,0.009005156345665455
7984,True,138.0,0.0,100000.0,0,0,0,14.0,0.0,1.0,0.0,96.0,1.0
7985,False,21.0,2.0,100000.0,0,0,0,5.0,0.0,2.0,0.0,1.0,0.9999994039535522
7986,True,25.0,0.0,103340.2,0,0,0,6.0,0.0,1.0,0.0,136.0,0.04309862479567528
7987,True,97.0,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,44.0,0.8929851055145264
7988,True,7.5,3.0,0.0,1,0,0,11.0,0.0,1.0,0.0,55.0,0.02853267639875412
7989,True,75.0,25.0,1894479.11,0,0,1,10.0,0.0,1.0,1.0,38.0,0.16742585599422455
7990,False,5.5,0.0,100000.0,0,0,0,9.0,0.0,1.0,0.0,1.0,0.042323287576436996
7991,True,44.5,0.0,50305.8,0,0,0,9.0,0.0,1.0,0.0,171.0,0.9999999403953552
7992,False,98.0,0.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,2.0,0.9175712466239929
7993,True,131.5,0.0,413733.6,0,0,1,5.0,0.0,1.0,0.0,3.0,0.009232510812580585
7994,False,17.0,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,2.0,0.2013203501701355
7995,False,22.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.08340290933847427
7996,True,3.0,7.0,1369107.56,1,0,0,5.0,0.0,1.0,0.0,32.0,0.21467597782611847
7997,False,2.5,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.8097707033157349
7998,False,111.0,9.0,44768.0,0,0,0,1.0,0.0,1.0,0.0,6.0,0.9999181628227234
7999,False,294.0,0.0,100000.0,0,0,0,8.0,0.0,1.0,0.0,1.0,0.011599860154092312
8000,False,23.0,1.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.9999830722808838
8001,False,19.0,18.0,499999.0,0,0,1,26.0,0.0,1.0,0.0,90.0,0.006290963385254145
8002,False,5.5,1.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,2.0,0.9962077140808105
8003,False,1.0,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0
8004,False,17.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.9904695749282837
8005,False,2.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.9999999403953552
8006,True,1.0,0.0,100000.0,0,0,0,13.0,0.0,1.0,0.0,56.0,0.9826090931892395
8007,False,24.5,0.0,0.0,0,0,1,8.0,0.0,1.0,1.0,50.0,0.9778860807418823
8008,False,12.0,4.0,126900.0,0,1,0,5.0,0.0,1.0,0.0,2.0,0.9999986886978149
8009,True,284.5,0.0,21557152.64,0,0,0,16.0,0.0,1.0,0.0,53.0,0.9974988698959351
8010,False,17.0,2.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,2.0,0.004954453092068434
8011,True,1.5,18.0,7998.0,0,0,0,17.0,0.0,1.0,0.0,383.0,0.9454351663589478
8012,True,65.0,5.0,0.0,0,0,1,4.0,0.0,1.0,0.0,4.0,0.050305649638175964
8013,True,8.5,15.0,0.0,0,0,1,1.0,0.0,1.0,0.0,10.0,0.9412972331047058
8014,False,29.5,0.0,6488.0,0,0,1,5.0,0.0,1.0,0.0,2.0,0.009028603322803974
8015,False,113.5,4.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,0.0,0.9999998807907104
8016,False,27.0,0.0,100000.0,0,0,0,5.0,0.0,2.0,0.0,6.0,0.9997144341468811
8017,False,112.5,1.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,7.0,0.8138144016265869
8018,False,40.5,23.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,6.0,0.007933177053928375
8019,True,1183.5,5.0,28768788.48,0,0,0,19.0,0.0,1.0,3.0,69.0,0.9984883666038513
8020,False,19.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.07154565304517746
8021,False,9.5,0.0,27841.58,0,0,1,1.0,0.0,1.0,0.0,3.0,0.999998927116394
8022,False,4.5,0.0,11462.17,1,0,0,5.0,0.0,1.0,0.0,6.0,0.9999915957450867
8023,False,47.5,8.0,77000.0,1,0,0,2.0,0.0,1.0,0.0,2.0,0.9999719858169556
8024,True,3.5,0.0,434534.2,0,0,1,22.0,0.0,1.0,0.0,35.0,0.9948065876960754
8025,False,52.0,0.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,2.0,0.9398713707923889
8026,False,13.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,2.0,0.9999388456344604
8027,False,209.0,0.0,368302.09,0,0,1,15.0,0.0,1.0,0.0,67.0,0.9999954104423523
8028,True,78.5,88.0,100000.0,0,0,0,13.0,0.0,1.0,0.0,20.0,0.10797736793756485
8029,False,17.0,34.0,100000.0,0,0,0,5.0,1.0,1.0,0.0,1.0,0.8023980259895325
8030,True,148.5,49.0,0.0,0,0,0,5.0,0.0,1.0,2.0,2.0,0.9948038458824158
8031,True,17.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,3.0,0.0005776343168690801
8032,True,1.0,7.0,553439.31,0,0,1,3.0,0.0,1.0,0.0,108.0,0.00023824055097065866
8033,True,13.5,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,42.0,0.0038528519216924906
8034,False,16.0,17.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.9999996423721313
8035,True,33.0,28.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,2.0,0.9999354481697083
8036,True,11.0,0.0,0.0,0,0,1,6.0,0.0,1.0,0.0,17.0,0.9999926090240479
8037,False,1.5,0.0,21799.0,0,0,1,2.0,0.0,1.0,0.0,11.0,0.9999938011169434
8038,True,28.0,0.0,1244939.29,0,0,0,4.0,0.0,1.0,0.0,65.0,0.9997174143791199
8039,False,6.0,1.0,1350.0,0,0,1,2.0,0.0,1.0,0.0,12.0,0.38166412711143494
8040,False,1.0,0.0,1011893.65,1,0,0,2.0,0.0,1.0,0.0,37.0,0.9873963594436646
8041,False,919.0,0.0,100000.0,0,0,0,15.0,0.0,1.0,0.0,67.0,0.9999246001243591
8042,False,17.0,0.0,934143.84,1,0,0,1.0,0.0,1.0,0.0,4.0,0.0041049085557460785
8043,True,1.0,0.0,1882957.47,0,0,1,11.0,0.0,1.0,0.0,104.0,0.00033853360218927264
8044,True,6948.0,0.0,0.0,0,0,0,5.0,0.0,1.0,0.0,6.0,0.9999911189079285
8045,True,1006.5,0.0,0.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.12296325713396072
8046,False,2.0,0.0,699280.26,0,0,1,1.0,0.0,1.0,0.0,1.0,1.0
8047,False,1.0,0.0,200000.0,0,0,1,5.0,0.0,1.0,0.0,1.0,0.9986069202423096
8048,False,279.0,0.0,171274.5,0,0,0,2.0,0.0,1.0,0.0,1.0,0.9990801215171814
8049,False,33.0,0.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,2.0,0.6235470175743103
8050,False,16.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,41.0,0.9918544292449951
8051,False,15.5,5.0,307924.28,1,0,0,1.0,0.0,1.0,0.0,26.0,0.9985443353652954
8052,False,99.0,0.0,13251.2,0,0,0,12.0,0.0,1.0,0.0,11.0,0.8759888410568237
8053,False,3.0,37.0,100000.0,0,0,0,5.0,0.0,2.0,0.0,3.0,0.9999968409538269
8054,False,47.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,4.0,0.28472456336021423
8055,False,10.5,0.0,100000.0,0,0,0,25.0,0.0,1.0,0.0,18.0,0.900460422039032
8056,False,20.5,7.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,2.0,0.007455221842974424
8057,False,17.0,5.0,0.0,0,0,0,29.0,0.0,1.0,0.0,36.0,1.0
8058,False,8.5,0.0,5820.0,1,0,0,2.0,0.0,1.0,0.0,16.0,0.0008808416314423084
8059,False,1.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.9968054890632629
8060,True,1474.0,28.0,1101555.26,0,0,0,26.0,0.0,1.0,0.0,105.0,0.9177080392837524
8061,False,24.5,0.0,100000.0,0,0,0,8.0,0.0,1.0,1.0,4.0,1.0
8062,False,28.5,0.0,1195211.84,0,0,0,3.0,0.0,1.0,0.0,35.0,0.0027323346585035324
8063,True,42.0,0.0,2429377.06,0,0,1,48.0,0.0,1.0,0.0,477.0,0.006230337545275688
8064,False,5.0,0.0,4749.99,1,0,0,5.0,0.0,1.0,0.0,11.0,0.18154925107955933
8065,False,2.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.02093798853456974
8066,False,214.0,0.0,100000.0,0,0,0,5.0,0.0,2.0,0.0,2.0,0.008266577497124672
8067,False,14.5,0.0,60000.0,1,0,0,9.0,0.0,1.0,0.0,1.0,0.6811254620552063
8068,True,20.0,2.0,1075684.56,0,0,1,4.0,0.0,1.0,0.0,96.0,0.5246981382369995
8069,True,17.0,0.0,100000.0,0,0,0,16.0,0.0,1.0,0.0,11.0,0.014901533722877502
8070,False,1712.5,1.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,2.0,0.9997060298919678
8071,True,17.0,40.0,100000.0,0,0,0,7.0,0.0,1.0,0.0,33.0,0.00013928314729128033
8072,False,17.0,0.0,100000.0,0,0,0,4.0,0.0,2.0,0.0,12.0,0.999960720539093
8073,False,8.5,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,2.0,0.9999701976776123
8074,True,171.5,0.0,8399.1,0,0,0,3.0,0.0,1.0,0.0,40.0,0.9999999403953552
8075,True,24.0,33.0,0.0,1,0,0,8.0,0.0,1.0,0.0,53.0,0.013114320114254951
8076,False,19.0,16.0,40000.0,0,0,0,5.0,0.0,1.0,0.0,4.0,0.9975153207778931
8077,False,260.5,0.0,100000.0,0,0,0,11.0,0.0,1.0,0.0,20.0,1.0
8078,False,75.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,5.0,0.00014639750588685274
8079,False,11.5,0.0,1260.0,0,1,0,1.0,0.0,1.0,0.0,2.0,0.4739340841770172
8080,False,112.5,0.0,13200.0,0,0,0,1.0,0.0,1.0,0.0,5.0,0.9999937415122986
8081,False,73.0,0.0,5641933.49,0,0,1,7.0,0.0,1.0,0.0,1.0,0.2574306130409241
8082,True,4.5,0.0,1992533.34,0,0,1,1.0,0.0,1.0,0.0,10.0,0.12913356721401215
8083,False,9.0,7.0,100000.0,0,0,0,17.0,0.0,1.0,0.0,2.0,0.000586586189456284
8084,True,17.0,14.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,35.0,0.2697647511959076
8085,False,22.0,0.0,4176.6,0,0,1,98.0,0.0,1.0,0.0,460.0,0.9839128255844116
8086,False,13.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,1.0
8087,False,33.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.45455455780029297
8088,False,18.0,1.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.609259843826294
8089,False,6.0,14.0,1116.0,1,0,0,5.0,0.0,1.0,0.0,6.0,1.0
8090,False,6.5,0.0,0.0,0,0,0,5.0,0.0,1.0,0.0,40.0,0.1404644250869751
8091,False,50.0,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,3.0,0.999900758266449
8092,False,1.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,24.0,0.9999785423278809
8093,False,11.0,9.0,0.0,0,0,0,7.0,0.0,1.0,0.0,47.0,0.9999890923500061
8094,False,1.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,1.0,1.0
8095,True,13.0,0.0,62387.82,0,0,1,4.0,0.0,1.0,0.0,15.0,0.4596731662750244
8096,False,224.5,10.0,109920.0,0,0,0,3.0,0.0,1.0,0.0,3.0,0.9999999403953552
8097,True,17.0,55.0,100000.0,0,0,0,11.0,0.0,1.0,0.0,63.0,0.9696659445762634
8098,False,61.5,0.0,6421.53,0,1,0,5.0,0.0,1.0,0.0,2.0,0.0011335074668750167
8099,True,204.0,0.0,5370.0,1,0,0,31.0,0.0,1.0,0.0,121.0,9.475881233811378e-05
8100,True,1567.0,20.0,0.0,0,0,0,51.0,0.0,1.0,0.0,192.0,0.0024529078509658575
8101,True,10.5,0.0,1716522.27,0,0,1,3.0,0.0,1.0,0.0,72.0,0.0006403306615538895
8102,False,39.5,0.0,100000.0,0,0,0,15.0,0.0,1.0,0.0,31.0,0.5724678039550781
8103,False,733.5,1.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,12.0,0.07791879773139954
8104,True,1482.0,11.0,375972.65,0,0,0,3.0,0.0,1.0,2.0,30.0,0.008523366414010525
8105,False,22.5,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,4.0,0.01245410367846489
